query,expanded_query,title,abstract,model_score,cosine_similarity,source_query,avg_original_score,avg_expanded_score,overlap_count
How is NLP being used to analyze sentiment in financial news?,"How is NLP being used to analyze sentiment in financial news? - Sentiment analysis
- Natural language processing applications
- Financial sentiment analysis
- Text analytics in finance
- Opinion mining techniques
- Algorithmic trading with NLP","On Quantifying Sentiments of Financial News -- Are We Doing the Right
  Things?","  Typical investors start off the day by going through the daily news to get an
intuition about the performance of the market. The speculations based on the
tone of the news ultimately shape their responses towards the market. Today,
computers are being trained to compute the news sentiment so that it can be
used as a variable to predict stock market movements and returns. Some
researchers have even developed news-based market indices to forecast stock
market returns. Majority of the research in the field of news sentiment
analysis has focussed on using libraries like Vader, Loughran-McDonald (LM),
Harvard IV and Pattern. However, are the popular approaches for measuring
financial news sentiment really approaching the problem of sentiment analysis
correctly? Our experiments suggest that measuring sentiments using these
libraries, especially for financial news, fails to depict the true picture and
hence may not be very reliable. Therefore, the question remains: What is the
most effective and accurate approach to measure financial news sentiment? Our
paper explores these questions and attempts to answer them through SENTInews: a
one-of-its-kind financial news sentiment analyzer customized to the Indian
context
",9.333333333333334,0.7007112,overlap,6.8,7.333333333333334,4
How is NLP being used to analyze sentiment in financial news?,"How is NLP being used to analyze sentiment in financial news? - Sentiment analysis
- Natural language processing applications
- Financial sentiment analysis
- Text analytics in finance
- Opinion mining techniques
- Algorithmic trading with NLP",BERTopic-Driven Stock Market Predictions: Unraveling Sentiment Insights,"  This paper explores the intersection of Natural Language Processing (NLP) and
financial analysis, focusing on the impact of sentiment analysis in stock price
prediction. We employ BERTopic, an advanced NLP technique, to analyze the
sentiment of topics derived from stock market comments. Our methodology
integrates this sentiment analysis with various deep learning models, renowned
for their effectiveness in time series and stock prediction tasks. Through
comprehensive experiments, we demonstrate that incorporating topic sentiment
notably enhances the performance of these models. The results indicate that
topics in stock market comments provide implicit, valuable insights into stock
market volatility and price trends. This study contributes to the field by
showcasing the potential of NLP in enriching financial analysis and opens up
avenues for further research into real-time sentiment analysis and the
exploration of emotional and contextual aspects of market sentiment. The
integration of advanced NLP techniques like BERTopic with traditional financial
analysis methods marks a step forward in developing more sophisticated tools
for understanding and predicting market behaviors.
",9.666666666666666,0.7196557,overlap,6.8,7.333333333333334,4
How is NLP being used to analyze sentiment in financial news?,"How is NLP being used to analyze sentiment in financial news? - Sentiment analysis
- Natural language processing applications
- Financial sentiment analysis
- Text analytics in finance
- Opinion mining techniques
- Algorithmic trading with NLP",Analyzing FOMC Minutes: Accuracy and Constraints of Language Models,"  This research article analyzes the language used in the official statements
released by the Federal Open Market Committee (FOMC) after its scheduled
meetings to gain insights into the impact of FOMC official statements on
financial markets and economic forecasting. The study reveals that the FOMC is
careful to avoid expressing emotion in their sentences and follows a set of
templates to cover economic situations. The analysis employs advanced language
modeling techniques such as VADER and FinBERT, and a trial test with GPT-4. The
results show that FinBERT outperforms other techniques in predicting negative
sentiment accurately. However, the study also highlights the challenges and
limitations of using current NLP techniques to analyze FOMC texts and suggests
the potential for enhancing language models and exploring alternative
approaches.
",6.666666666666667,0.74056804,original,6.8,7.333333333333334,4
How is NLP being used to analyze sentiment in financial news?,"How is NLP being used to analyze sentiment in financial news? - Sentiment analysis
- Natural language processing applications
- Financial sentiment analysis
- Text analytics in finance
- Opinion mining techniques
- Algorithmic trading with NLP",Financial data analysis application via multi-strategy text processing,"  Maintaining financial system stability is critical to economic development,
and early identification of risks and opportunities is essential. The financial
industry contains a wide variety of data, such as financial statements,
customer information, stock trading data, news, etc. Massive heterogeneous data
calls for intelligent algorithms for machines to process and understand. This
paper mainly focuses on the stock trading data and news about China A-share
companies. We present a financial data analysis application, Financial Quotient
Porter, designed to combine textual and numerical data by using a
multi-strategy data mining approach. Additionally, we present our efforts and
plans in deep learning financial text processing application scenarios using
natural language processing (NLP) and knowledge graph (KG) technologies. Based
on KG technology, risks and opportunities can be identified from heterogeneous
data. NLP technology can be used to extract entities, relations, and events
from unstructured text, and analyze market sentiment. Experimental results show
market sentiments towards a company and an industry, as well as news-level
associations between companies.
",8.333333333333334,0.6563101,expanded,6.8,7.333333333333334,4
How is NLP being used to analyze sentiment in financial news?,"How is NLP being used to analyze sentiment in financial news? - Sentiment analysis
- Natural language processing applications
- Financial sentiment analysis
- Text analytics in finance
- Opinion mining techniques
- Algorithmic trading with NLP","Sentiment Analysis of Financial News Articles using Performance
  Indicators","  Mining financial text documents and understanding the sentiments of
individual investors, institutions and markets is an important and challenging
problem in the literature. Current approaches to mine sentiments from financial
texts largely rely on domain specific dictionaries. However, dictionary based
methods often fail to accurately predict the polarity of financial texts. This
paper aims to improve the state-of-the-art and introduces a novel sentiment
analysis approach that employs the concept of financial and non-financial
performance indicators. It presents an association rule mining based
hierarchical sentiment classifier model to predict the polarity of financial
texts as positive, neutral or negative. The performance of the proposed model
is evaluated on a benchmark financial dataset. The model is also compared
against other state-of-the-art dictionary and machine learning based approaches
and the results are found to be quite promising. The novel use of performance
indicators for financial sentiment analysis offers interesting and useful
insights.
",9.0,0.6555717,expanded,6.8,7.333333333333334,4
How is NLP being used to analyze sentiment in financial news?,"How is NLP being used to analyze sentiment in financial news? - Sentiment analysis
- Natural language processing applications
- Financial sentiment analysis
- Text analytics in finance
- Opinion mining techniques
- Algorithmic trading with NLP",Towards Financial Sentiment Analysis in a South African Landscape,"  Sentiment analysis as a sub-field of natural language processing has received
increased attention in the past decade enabling organisations to more
effectively manage their reputation through online media monitoring. Many
drivers impact reputation, however, this thesis focuses only the aspect of
financial performance and explores the gap with regards to financial sentiment
analysis in a South African context. Results showed that pre-trained sentiment
analysers are least effective for this task and that traditional lexicon-based
and machine learning approaches are best suited to predict financial sentiment
of news articles. The evaluated methods produced accuracies of 84\%-94\%. The
predicted sentiments correlated quite well with share price and highlighted the
potential use of sentiment as an indicator of financial performance. A main
contribution of the study was updating an existing sentiment dictionary for
financial sentiment analysis. Model generalisation was less acceptable due to
the limited amount of training data used. Future work includes expanding the
data set to improve general usability and contribute to an open-source
financial sentiment analyser for South African data.
",8.333333333333334,0.662918,expanded,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms",Review for Handling Missing Data with special missing mechanism,"  Missing data poses a significant challenge in data science, affecting
decision-making processes and outcomes. Understanding what missing data is, how
it occurs, and why it is crucial to handle it appropriately is paramount when
working with real-world data, especially in tabular data, one of the most
commonly used data types in the real world. Three missing mechanisms are
defined in the literature: Missing Completely At Random (MCAR), Missing At
Random (MAR), and Missing Not At Random (MNAR), each presenting unique
challenges in imputation. Most existing work are focused on MCAR that is
relatively easy to handle. The special missing mechanisms of MNAR and MAR are
less explored and understood. This article reviews existing literature on
handling missing values. It compares and contrasts existing methods in terms of
their ability to handle different missing mechanisms and data types. It
identifies research gap in the existing literature and lays out potential
directions for future research in the field. The information in this review
will help data analysts and researchers to adopt and promote good practices for
handling missing data in real-world problems.
",9.0,0.7181142,original,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms",Missing Data Imputation using Optimal Transport,"  Missing data is a crucial issue when applying machine learning algorithms to
real-world datasets. Starting from the simple assumption that two batches
extracted randomly from the same dataset should share the same distribution, we
leverage optimal transport distances to quantify that criterion and turn it
into a loss function to impute missing data values. We propose practical
methods to minimize these losses using end-to-end learning, that can exploit or
not parametric assumptions on the underlying distributions of values. We
evaluate our methods on datasets from the UCI repository, in MCAR, MAR and MNAR
settings. These experiments show that OT-based methods match or out-perform
state-of-the-art imputation methods, even for high percentages of missing
values.
",9.0,0.655189,overlap,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms",The Missing Indicator Method: From Low to High Dimensions,"  Missing data is common in applied data science, particularly for tabular data
sets found in healthcare, social sciences, and natural sciences. Most
supervised learning methods only work on complete data, thus requiring
preprocessing such as missing value imputation to work on incomplete data sets.
However, imputation alone does not encode useful information about the missing
values themselves. For data sets with informative missing patterns, the Missing
Indicator Method (MIM), which adds indicator variables to indicate the missing
pattern, can be used in conjunction with imputation to improve model
performance. While commonly used in data science, MIM is surprisingly
understudied from an empirical and especially theoretical perspective. In this
paper, we show empirically and theoretically that MIM improves performance for
informative missing values, and we prove that MIM does not hurt linear models
asymptotically for uninformative missing values. Additionally, we find that for
high-dimensional data sets with many uninformative indicators, MIM can induce
model overfitting and thus test performance. To address this issue, we
introduce Selective MIM (SMIM), a novel MIM extension that adds missing
indicators only for features that have informative missing patterns. We show
empirically that SMIM performs at least as well as MIM in general, and improves
MIM for high-dimensional data. Lastly, to demonstrate the utility of MIM on
real-world data science tasks, we demonstrate the effectiveness of MIM and SMIM
on clinical tasks generated from the MIMIC-III database of electronic health
records.
",8.666666666666666,0.6616597,original,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms","A computational study on imputation methods for missing environmental
  data","  Data acquisition and recording in the form of databases are routine
operations. The process of collecting data, however, may experience
irregularities, resulting in databases with missing data. Missing entries might
alter analysis efficiency and, consequently, the associated decision-making
process. This paper focuses on databases collecting information related to the
natural environment. Given the broad spectrum of recorded activities, these
databases typically are of mixed nature. It is therefore relevant to evaluate
the performance of missing data processing methods considering this
characteristic. In this paper we investigate the performances of several
missing data imputation methods and their application to the problem of missing
data in environment. A computational study was performed to compare the method
missForest (MF) with two other imputation methods, namely Multivariate
Imputation by Chained Equations (MICE) and K-Nearest Neighbors (KNN). Tests
were made on 10 pretreated datasets of various types. Results revealed that MF
generally outperformed MICE and KNN in terms of imputation errors, with a more
pronounced performance gap for mixed typed databases where MF reduced the
imputation error up to 150%, when compared to the other methods. KNN was
usually the fastest method. MF was then successfully applied to a case study on
Quebec wastewater treatment plants performance monitoring. We believe that the
present study demonstrates the pertinence of using MF as imputation method when
dealing with missing environmental data.
",9.0,0.64936626,overlap,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms","Identification and Estimation for Nonignorable Missing Data: A Data
  Fusion Approach","  We consider the task of identifying and estimating a parameter of interest in
settings where data is missing not at random (MNAR). In general, such
parameters are not identified without strong assumptions on the missing data
model. In this paper, we take an alternative approach and introduce a method
inspired by data fusion, where information in an MNAR dataset is augmented by
information in an auxiliary dataset subject to missingness at random (MAR). We
show that even if the parameter of interest cannot be identified given either
dataset alone, it can be identified given pooled data, under two complementary
sets of assumptions. We derive an inverse probability weighted (IPW) estimator
for identified parameters, and evaluate the performance of our estimation
strategies via simulation studies, and a data application.
",9.333333333333334,0.623152,original,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms","Performance comparison of State-of-the-art Missing Value Imputation
  Algorithms on Some Bench mark Datasets","  Decision making from data involves identifying a set of attributes that
contribute to effective decision making through computational intelligence. The
presence of missing values greatly influences the selection of right set of
attributes and this renders degradation in classification accuracies of the
classifiers. As missing values are quite common in data collection phase during
field experiments or clinical trails appropriate handling would improve the
classifier performance. In this paper we present a review of recently developed
missing value imputation algorithms and compare their performance on some bench
mark datasets.
",8.666666666666666,0.5912547,expanded,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms","On the Performance of Imputation Techniques for Missing Values on
  Healthcare Datasets","  Missing values or data is one popular characteristic of real-world datasets,
especially healthcare data. This could be frustrating when using machine
learning algorithms on such datasets, simply because most machine learning
models perform poorly in the presence of missing values. The aim of this study
is to compare the performance of seven imputation techniques, namely Mean
imputation, Median Imputation, Last Observation carried Forward (LOCF)
imputation, K-Nearest Neighbor (KNN) imputation, Interpolation imputation,
Missforest imputation, and Multiple imputation by Chained Equations (MICE), on
three healthcare datasets. Some percentage of missing values - 10\%, 15\%, 20\%
and 25\% - were introduced into the dataset, and the imputation techniques were
employed to impute these missing values. The comparison of their performance
was evaluated by using root mean squared error (RMSE) and mean absolute error
(MAE). The results show that Missforest imputation performs the best followed
by MICE imputation. Additionally, we try to determine whether it is better to
perform feature selection before imputation or vice versa by using the
following metrics - the recall, precision, f1-score and accuracy. Due to the
fact that there are few literature on this and some debate on the subject among
researchers, we hope that the results from this experiment will encourage data
scientists and researchers to perform imputation first before feature selection
when dealing with data containing missing values.
",9.333333333333334,0.56054455,expanded,6.8,7.333333333333334,4
What methods are effective for handling missing data in datasets?,"What methods are effective for handling missing data in datasets? - Imputation techniques
- Data preprocessing
- Handling missing values
- Statistical methods
- Machine learning algorithms",Explainable Data Imputation using Constraints,"  Data values in a dataset can be missing or anomalous due to mishandling or
human error. Analysing data with missing values can create bias and affect the
inferences. Several analysis methods, such as principle components analysis or
singular value decomposition, require complete data. Many approaches impute
numeric data and some do not consider dependency of attributes on other
attributes, while some require human intervention and domain knowledge. We
present a new algorithm for data imputation based on different data type values
and their association constraints in data, which are not handled currently by
any system. We show experimental results using different metrics comparing our
algorithm with state of the art imputation techniques. Our algorithm not only
imputes the missing values but also generates human readable explanations
describing the significance of attributes used for every imputation.
",9.0,0.6870532,expanded,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","What Makes Transfer Learning Work For Medical Images: Feature Reuse &
  Other Factors","  Transfer learning is a standard technique to transfer knowledge from one
domain to another. For applications in medical imaging, transfer from ImageNet
has become the de-facto approach, despite differences in the tasks and image
characteristics between the domains. However, it is unclear what factors
determine whether - and to what extent - transfer learning to the medical
domain is useful. The long-standing assumption that features from the source
domain get reused has recently been called into question. Through a series of
experiments on several medical image benchmark datasets, we explore the
relationship between transfer learning, data size, the capacity and inductive
bias of the model, as well as the distance between the source and target
domain. Our findings suggest that transfer learning is beneficial in most
cases, and we characterize the important role feature reuse plays in its
success.
",6.333333333333333,0.5968696,original,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","Research Frontiers in Transfer Learning -- a systematic and bibliometric
  review","  Humans can learn from very few samples, demonstrating an outstanding
generalization ability that learning algorithms are still far from reaching.
Currently, the most successful models demand enormous amounts of well-labeled
data, which are expensive and difficult to obtain, becoming one of the biggest
obstacles to the use of machine learning in practice. This scenario shows the
massive potential for Transfer Learning, which aims to harness previously
acquired knowledge to the learning of new tasks more effectively and
efficiently. In this systematic review, we apply a quantitative method to
select the main contributions to the field and make use of bibliographic
coupling metrics to identify research frontiers. We further analyze the
linguistic variation between the classics of the field and the frontier and map
promising research directions.
",4.0,0.50629115,original,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","Transfer Learning Bayesian Optimization to Design Competitor DNA
  Molecules for Use in Diagnostic Assays","  With the rise in engineered biomolecular devices, there is an increased need
for tailor-made biological sequences. Often, many similar biological sequences
need to be made for a specific application meaning numerous, sometimes
prohibitively expensive, lab experiments are necessary for their optimization.
This paper presents a transfer learning design of experiments workflow to make
this development feasible. By combining a transfer learning surrogate model
with Bayesian optimization, we show how the total number of experiments can be
reduced by sharing information between optimization tasks. We demonstrate the
reduction in the number of experiments using data from the development of DNA
competitors for use in an amplification-based diagnostic assay. We use
cross-validation to compare the predictive accuracy of different transfer
learning models, and then compare the performance of the models for both single
objective and penalized optimization tasks.
",6.333333333333333,0.58544827,original,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare",Is Meta-training Really Necessary for Molecular Few-Shot Learning ?,"  Few-shot learning has recently attracted significant interest in drug
discovery, with a recent, fast-growing literature mostly involving convoluted
meta-learning strategies. We revisit the more straightforward fine-tuning
approach for molecular data, and propose a regularized quadratic-probe loss
based on the the Mahalanobis distance. We design a dedicated block-coordinate
descent optimizer, which avoid the degenerate solutions of our loss.
Interestingly, our simple fine-tuning approach achieves highly competitive
performances in comparison to state-of-the-art methods, while being applicable
to black-box settings and removing the need for specific episodic pre-training
strategies. Furthermore, we introduce a new benchmark to assess the robustness
of the competing methods to domain shifts. In this setting, our fine-tuning
baseline obtains consistently better results than meta-learning methods.
",6.333333333333333,0.57634866,original,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","An Integrated Transfer Learning and Multitask Learning Approach for
  Pharmacokinetic Parameter Prediction","  Background: Pharmacokinetic evaluation is one of the key processes in drug
discovery and development. However, current absorption, distribution,
metabolism, excretion prediction models still have limited accuracy. Aim: This
study aims to construct an integrated transfer learning and multitask learning
approach for developing quantitative structure-activity relationship models to
predict four human pharmacokinetic parameters. Methods: A pharmacokinetic
dataset included 1104 U.S. FDA approved small molecule drugs. The dataset
included four human pharmacokinetic parameter subsets (oral bioavailability,
plasma protein binding rate, apparent volume of distribution at steady-state
and elimination half-life). The pre-trained model was trained on over 30
million bioactivity data. An integrated transfer learning and multitask
learning approach was established to enhance the model generalization. Results:
The pharmacokinetic dataset was split into three parts (60:20:20) for training,
validation and test by the improved Maximum Dissimilarity algorithm with the
representative initial set selection algorithm and the weighted distance
function. The multitask learning techniques enhanced the model predictive
ability. The integrated transfer learning and multitask learning model
demonstrated the best accuracies, because deep neural networks have the general
feature extraction ability, transfer learning and multitask learning improved
the model generalization. Conclusions: The integrated transfer learning and
multitask learning approach with the improved dataset splitting algorithm was
firstly introduced to predict the pharmacokinetic parameters. This method can
be further employed in drug discovery and development.
",9.0,0.54675496,overlap,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare",Artificial Intelligence for Drug Discovery: Are We There Yet?,"  Drug discovery is adapting to novel technologies such as data science,
informatics, and artificial intelligence (AI) to accelerate effective treatment
development while reducing costs and animal experiments. AI is transforming
drug discovery, as indicated by increasing interest from investors, industrial
and academic scientists, and legislators. Successful drug discovery requires
optimizing properties related to pharmacodynamics, pharmacokinetics, and
clinical outcomes. This review discusses the use of AI in the three pillars of
drug discovery: diseases, targets, and therapeutic modalities, with a focus on
small molecule drugs. AI technologies, such as generative chemistry, machine
learning, and multi-property optimization, have enabled several compounds to
enter clinical trials. The scientific community must carefully vet known
information to address the reproducibility crisis. The full potential of AI in
drug discovery can only be realized with sufficient ground truth and
appropriate human intervention at later pipeline stages.
",5.666666666666667,0.54778695,expanded,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","Applications of artificial intelligence in drug development using
  real-world data","  The US Food and Drug Administration (FDA) has been actively promoting the use
of real-world data (RWD) in drug development. RWD can generate important
real-world evidence reflecting the real-world clinical environment where the
treatments are used. Meanwhile, artificial intelligence (AI), especially
machine- and deep-learning (ML/DL) methods, have been increasingly used across
many stages of the drug development process. Advancements in AI have also
provided new strategies to analyze large, multidimensional RWD. Thus, we
conducted a rapid review of articles from the past 20 years, to provide an
overview of the drug development studies that use both AI and RWD. We found
that the most popular applications were adverse event detection, trial
recruitment, and drug repurposing. Here, we also discuss current research gaps
and future opportunities.
",4.0,0.48406962,expanded,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","Ensemble Transfer Learning for the Prediction of Anti-Cancer Drug
  Response","  Transfer learning has been shown to be effective in many applications in
which training data for the target problem are limited but data for a related
(source) problem are abundant. In this paper, we apply transfer learning to the
prediction of anti-cancer drug response. Previous transfer learning studies for
drug response prediction focused on building models that predict the response
of tumor cells to a specific drug treatment. We target the more challenging
task of building general prediction models that can make predictions for both
new tumor cells and new drugs. We apply the classic transfer learning framework
that trains a prediction model on the source dataset and refines it on the
target dataset, and extends the framework through ensemble. The ensemble
transfer learning pipeline is implemented using LightGBM and two deep neural
network (DNN) models with different architectures. Uniquely, we investigate its
power for three application settings including drug repurposing, precision
oncology, and new drug development, through different data partition schemes in
cross-validation. We test the proposed ensemble transfer learning on benchmark
in vitro drug screening datasets, taking one dataset as the source domain and
another dataset as the target domain. The analysis results demonstrate the
benefit of applying ensemble transfer learning for predicting anti-cancer drug
response in all three applications with both LightGBM and DNN models. Compared
between the different prediction models, a DNN model with two subnetworks for
the inputs of tumor features and drug features separately outperforms LightGBM
and the other DNN model that concatenates tumor features and drug features for
input in the drug repurposing and precision oncology applications. In the more
challenging application of new drug development, LightGBM performs better than
the other two DNN models.
",9.0,0.51386654,expanded,6.8,7.333333333333334,4
How is transfer learning improving outcomes in drug discovery research?,"How is transfer learning improving outcomes in drug discovery research? - Machine learning
- Deep learning
- Neural networks
- Bioinformatics
- Pharmacology
- Drug development
- Computational biology
- Transfer learning in healthcare","Improving Compound Activity Classification via Deep Transfer and
  Representation Learning","  Recent advances in molecular machine learning, especially deep neural
networks such as Graph Neural Networks (GNNs) for predicting structure activity
relationships (SAR) have shown tremendous potential in computer-aided drug
discovery. However, the applicability of such deep neural networks are limited
by the requirement of large amounts of training data. In order to cope with
limited training data for a target task, transfer learning for SAR modeling has
been recently adopted to leverage information from data of related tasks. In
this work, in contrast to the popular parameter-based transfer learning such as
pretraining, we develop novel deep transfer learning methods TAc and TAc-fc to
leverage source domain data and transfer useful information to the target
domain. TAc learns to generate effective molecular features that can generalize
well from one domain to another, and increase the classification performance in
the target domain. Additionally, TAc-fc extends TAc by incorporating novel
components to selectively learn feature-wise and compound-wise transferability.
We used the bioassay screening data from PubChem, and identified 120 pairs of
bioassays such that the active compounds in each pair are more similar to each
other compared to its inactive compounds. Our experiments clearly demonstrate
that TAc achieves significant improvement over all baselines across a large
number of target tasks. Furthermore, although TAc-fc achieves slightly worse
ROC-AUC on average compared to TAc, TAc-fc still achieves the best performance
on more tasks in terms of PR-AUC and F1 compared to other methods. In summary,
TAc-fc is also found to be a strong model with competitive or even better
performance than TAc on a notable number of target tasks.
",9.0,0.56423235,expanded,6.8,7.333333333333334,4
What are the latest machine learning techniques for predictive maintenance?,"What are the latest machine learning techniques for predictive maintenance? - Anomaly detection
- Feature engineering
- Time series analysis
- Supervised learning
- Unsupervised learning
- Deep learning
- Predictive modeling
- Sensor data
- Maintenance optimization",A Benchmark dataset for predictive maintenance,"  The paper describes the MetroPT data set, an outcome of a eXplainable
Predictive Maintenance (XPM) project with an urban metro public transportation
service in Porto, Portugal. The data was collected in 2022 that aimed to
evaluate machine learning methods for online anomaly detection and failure
prediction. By capturing several analogic sensor signals (pressure,
temperature, current consumption), digital signals (control signals, discrete
signals), and GPS information (latitude, longitude, and speed), we provide a
dataset that can be easily used to evaluate online machine learning methods.
This dataset contains some interesting characteristics and can be a good
benchmark for predictive maintenance models.
",5.666666666666667,0.749577,overlap,6.8,7.333333333333334,4
What are the latest machine learning techniques for predictive maintenance?,"What are the latest machine learning techniques for predictive maintenance? - Anomaly detection
- Feature engineering
- Time series analysis
- Supervised learning
- Unsupervised learning
- Deep learning
- Predictive modeling
- Sensor data
- Maintenance optimization",An Economic Perspective on Predictive Maintenance of Filtration Units,"  This paper provides an economic perspective on the predictive maintenance of
filtration units. The rise of predictive maintenance is possible due to the
growing trend of industry 4.0 and the availability of inexpensive sensors.
However, the adoption rate for predictive maintenance by companies remains low.
The majority of companies are sticking to corrective and preventive
maintenance. This is not due to a lack of information on the technical
implementation of predictive maintenance, with an abundance of research papers
on state-of-the-art machine learning algorithms that can be used effectively.
The main issue is that most upper management has not yet been fully convinced
of the idea of predictive maintenance. The economic value of the implementation
has to be linked to the predictive maintenance program for better justification
by the management. In this study, three machine learning models were trained to
demonstrate the economic value of predictive maintenance. Data was collected
from a testbed located at the Singapore University of Technology and Design.
The testbed closely resembles a real-world water treatment plant. A
cost-benefit analysis coupled with Monte Carlo simulation was proposed. It
provided a structured approach to document potential costs and savings by
implementing a predictive maintenance program. The simulation incorporated
real-world risk into a financial model. Financial figures were adapted from
CITIC Envirotech Ltd, a leading membrane-based integrated environmental
solutions provider. Two scenarios were used to elaborate on the economic values
of predictive maintenance. Overall, this study seeks to bridge the gap between
technical and business domains of predictive maintenance.
",4.666666666666667,0.7247919,original,6.8,7.333333333333334,4
What are the latest machine learning techniques for predictive maintenance?,"What are the latest machine learning techniques for predictive maintenance? - Anomaly detection
- Feature engineering
- Time series analysis
- Supervised learning
- Unsupervised learning
- Deep learning
- Predictive modeling
- Sensor data
- Maintenance optimization",Predictive Maintenance using Machine Learning,"  Predictive maintenance (PdM) is a concept, which is implemented to
effectively manage maintenance plans of the assets by predicting their failures
with data driven techniques. In these scenarios, data is collected over a
certain period of time to monitor the state of equipment. The objective is to
find some correlations and patterns that can help predict and ultimately
prevent failures. Equipment in manufacturing industry are often utilized
without a planned maintenance approach. Such practise frequently results in
unexpected downtime, owing to certain unexpected failures. In scheduled
maintenance, the condition of the manufacturing equipment is checked after
fixed time interval and if any fault occurs, the component is replaced to avoid
unexpected equipment stoppages. On the flip side, this leads to increase in
time for which machine is non-functioning and cost of carrying out the
maintenance. The emergence of Industry 4.0 and smart systems have led to
increasing emphasis on predictive maintenance (PdM) strategies that can reduce
the cost of downtime and increase the availability (utilization rate) of
manufacturing equipment. PdM also has the potential to bring about new
sustainable practices in manufacturing by fully utilizing the useful lives of
components.
",6.666666666666667,0.69223505,overlap,6.8,7.333333333333334,4
